"","""XX_rep1""","""XX_rep2""","""XX_rep3""","""XX_rep8""","""XX_rep9""","""XX_rep10""","""Xm_rep3""","""Xm_rep7""","""Xm_rep8""","""Xm_rep13""","""Xm_rep15""","""Xp_rep1""","""Xp_rep2""","""Xp_rep3""","""Xp_rep4""","""Xp_rep7""","""Xp_rep9"""
"UEVLD",7.60162948363039,7.50667834157319,7.46611428820608,7.50916593207242,7.40248782688092,5.38991474241794,4.75897966965585,6.38740086673048,6.28494283215954,6.47417535240899,5.90536989049572,5.95668667261613,4.29685744190735,5.59554836504082,7.15637515626754,5.20034673306294,6.4242110335899
"LAPTM4B",6.75992037292252,5.93094638551702,4.93909541700755,6.60550019161405,6.03393136317131,6.44568596957132,7.00855709996209,6.31223630290753,6.56921852318155,7.54525116692171,6.66397923524371,5.98168121680592,6.62025385342665,7.01743238412699,7.9037977766228,8.60876852350134,7.03987331647003
"PIDD1",6.78735921026922,5.84450445763537,6.54647180215925,6.29771712281077,6.41537226940152,7.1553779428494,7.56740705723304,7.53288487194462,7.132922285311,6.90511424192598,7.24967367948175,7.80993109355308,8.22905333503709,7.89056582769709,7.0439883156364,7.82827365462847,7.32758822215783
"JPX",7.71224897809606,7.23220779946882,7.96128358582655,7.33118669840387,7.7128322801995,9.28784330052151,6.8539450795873,5.97941012584174,5.85413834017222,6.35974001553975,5.93244410286723,7.10489979129204,7.71408849465775,6.89055680424058,6.19896389790167,6.86922018445753,6.47531608989032
"CSGALNACT2",7.50572916021689,8.07006943590808,8.3531423041678,8.03710214811127,7.84490210756686,6.96671523475305,6.0175565440231,6.88112952604799,6.91975122568442,6.88627132059831,7.04829225426176,6.67131228241185,6.40154303443589,6.00252585667774,7.53343179639132,5.43385079934275,6.77479262791197
"PNRC2",9.35317701670002,9.57617064340031,9.50392097275916,9.07846779425967,9.68017892370213,8.37940792929199,7.44601139917733,8.73520684304904,7.91886989774762,8.71671820622214,8.25992493268912,8.06782973990177,7.74935137497565,7.52650079194951,9.14764194064411,7.2926496289934,8.46265882770359
"SCYL2",7.87567863572575,8.0942438956641,7.92850804549263,8.01644518252708,8.18441066524392,6.18365374692016,5.16818075946969,7.11191025581243,7.12710756327671,7.54059573440536,7.28504939602404,6.7841642840119,5.32784978617494,5.63035893194701,8.01780448101142,5.94522458581332,7.16828014308213
"VPS35",9.4914893889604,9.51048396351376,9.58318908158751,9.66655516135741,9.64480578355725,9.21751003222478,6.94960219321572,8.35425824514761,8.41516210164497,8.36874164261132,8.4613530406364,7.67490359636538,6.99600620502458,6.92247455419137,9.25006800304202,6.91150463343595,8.15350450774651
"CACNA2D3",8.94975033739356,9.04847979918122,9.00663730306159,9.08518081124339,9.01288702247846,9.32102414574076,7.57666854994488,7.68584406997063,7.38570723857861,8.38281929391481,7.45439754087785,7.76548583833778,7.61983141351252,8.40377933015359,8.31993186254211,8.27253636929542,7.9139907795536
"CAND1",6.21991465179146,6.26571738404106,7.08432451442492,6.85143917803228,7.07996737754445,7.23062038839721,5.52110709819747,5.03051001228519,5.43589783731,6.09125278888045,6.65913449470105,6.03395115966191,6.4014137448354,5.15117994217839,5.41871759222291,5.35044728667936,6.1582697689518
