"","""XX_rep1""","""XX_rep2""","""XX_rep3""","""XX_rep8""","""XX_rep9""","""XX_rep10""","""Xm_rep3""","""Xm_rep7""","""Xm_rep8""","""Xm_rep13""","""Xm_rep15""","""Xp_rep1""","""Xp_rep2""","""Xp_rep3""","""Xp_rep4""","""Xp_rep7""","""Xp_rep9"""
"212905_at",8.07815531049208,7.93461328965349,7.1891998137506,7.63241565285672,7.10031114646992,6.56532642989363,6.77017252221449,6.69957437462172,7.26379957925613,7.93176650612198,6.79893050441962,6.91071054349697,6.80613216432574,7.80351364174942,7.57117430970223,7.36671826945499,7.28160972382698
"209456_s_at",5.96027649190027,7.18774042556045,6.98963516666252,6.38168618776574,6.89302961871647,5.13063364939385,5.29545563211785,6.25472491461425,6.46702542634721,6.66576098467632,5.98246401091029,6.15193660385104,5.33232536088281,5.19269665112496,6.87900896055277,5.51088581060846,6.54332046386862
"215300_s_at",6.06677155011389,6.39772698779213,6.52461377257601,6.09739448869301,5.92271075793485,6.0446694303172,5.08992068756742,5.33000755618864,5.90349759928374,5.3023871730057,5.02174567463273,5.17606496053264,4.76898520309463,5.45838346465167,5.5678943652325,5.03753681123643,5.28166361419779
"201855_s_at",8.97669390618112,8.77955648679184,8.40908281451818,9.06245398222224,8.49127511692549,8.31026993101846,8.31768729353203,7.96780045627804,7.99088012261027,8.73813756702926,8.49625783019597,8.00818318782053,8.23057633833535,8.02908602752811,8.76474503414746,8.15694200620568,8.20504705049259
"212650_at",6.77836530075088,6.68814498688459,6.77390216409914,6.77176523730305,6.89302961871647,7.47271934288108,6.00033391310634,5.61575066880776,5.64034334100065,5.79079544865771,6.9025917019857,6.58434603274254,7.10319164979551,5.7177626378425,6.24650607149791,5.93376019680757,5.90892113541448
"215558_at",4.95402396082151,5.17297813740942,5.4219787109906,4.92593495395777,6.68289344445088,5.27417571137361,5.74727966349434,6.34306443242971,4.99979529981062,5.88501476180246,4.86300232099159,6.40766211172514,3.91507803157715,6.71805553410466,4.92369793626356,5.34270474429002,6.57990943651853
"76897_s_at",7.88682822151465,7.92025239303341,8.23709648562168,7.89558455146476,7.56661516995904,6.0957667038964,4.82200164763613,6.02991633224974,6.35826555477109,5.77863668656668,5.87496687319908,5.63419210135311,3.96944826519272,5.4630835955861,7.01675782508676,4.81995984741879,6.12107638825897
"209352_s_at",8.35254885729554,7.90478242750534,7.80228633202332,8.17692535874152,8.03718487403392,9.57984144559293,8.99148367018406,8.79934345067242,8.81325341261418,8.36864159974197,8.32730942342686,8.93699957203978,9.24813057904645,9.31699489689993,8.60953408678058,9.19870314077369,8.83049926108707
"215761_at",5.89536171630709,7.23697861522529,7.12636651642311,6.19752193463915,7.87653156553944,8.67095234244792,8.56796309994521,7.59737132284809,8.40757774492462,7.28293631157307,7.48862802865469,8.06451964397105,7.55474263204328,8.72493223700469,6.45833849782013,8.60656880736415,7.64036712676163
"217118_s_at",9.82186757545973,10.0034048119403,10.2450650491048,10.320083081409,9.8587537391605,10.8263291507125,10.800479070243,10.023342994508,11.0545310398308,10.285293361386,10.74697056479,10.2192988178216,10.3398094065299,10.7449139293104,10.4121180796317,10.6638019940496,10.2401523883178
"212947_at",7.19750821896635,6.95539644165714,7.25962967279176,7.16915229778915,7.04885166442087,7.73482745589911,8.01008145606584,7.23606807884658,7.88342842653355,7.46101893336615,7.46237947135609,8.14796773662745,8.25579580831458,7.75654054928515,7.48529853196395,8.08058084587696,7.77154153238234
"1560020_at",5.50739158842502,5.64566092119403,6.23377392930269,5.43105693298257,5.65505525582734,4.94571331823392,4.60909889931578,5.07491294183602,5.31379106410687,5.13271712282874,5.1027119421923,4.67511582945298,4.69591133797494,4.69585749734632,5.72462553459146,4.64613905828663,4.56696308530698
"215936_s_at",9.72345950539618,9.70730446927845,9.90758542116846,9.67796310460199,10.008678788015,9.73521925949185,7.98554560583749,8.51370483914633,8.57325645435806,8.85042689933414,8.56873836492111,9.08266574149966,8.37231010432771,8.17090141243612,9.02559563003383,7.68855904878809,8.83461866679724
"213236_at",6.96735008384288,7.20754201208108,7.79746759957816,7.291886839266,6.44827103133262,7.31955334842118,7.88441395676469,6.94732842152588,7.51576056284592,7.35458256199186,8.14746133490224,6.77225649405307,6.85214048559485,7.89895844040432,7.4190645797208,7.76721235280167,7.70156272053285
"240757_at",7.13548746356978,7.40541764954698,7.11867125015174,6.42871522924344,7.4704614719433,6.39737488090696,6.71674903764047,6.02199509342163,5.70915289180611,6.0821085286588,6.25071269884736,7.25124772849406,6.20154214691388,6.53680404304174,6.45686180107257,6.20311308613549,5.98670479372291
"212730_at",5.60240685105307,5.30289015362818,5.44185443581997,5.85074184994121,5.57104773839559,5.5248244846922,6.97655956953182,6.66867320249188,6.62890861190093,5.97765392889477,6.48907580750753,6.33851802627882,5.30069868490025,6.88066197070292,6.22450311076379,6.89586960579281,6.45969056557672
"232279_at",6.43758304576958,5.0596926207927,5.86641300026236,5.69149308738469,6.69273579655828,6.76917051473508,8.02798252221142,7.10793704722147,5.90462075263325,6.54550221825993,6.40505509397213,7.76236200235909,7.95829370615692,8.09064367910275,6.03930405669687,7.34948178026519,6.79190290081809
"212911_at",6.22399149788017,5.73575692231486,6.11408247033677,6.38180168725502,6.07808059064496,6.23205387446805,7.10511146595856,6.03770068494703,6.64705034392291,6.70433961000878,6.05652647927922,6.92322984985257,6.99059420334932,7.22550555039868,6.83770122650101,6.80816523534964,6.78579160182752
"241621_at",4.91633155384393,4.85285971627986,6.28081174087971,5.81519584722429,4.35295416036573,6.73048381576546,5.24984233794529,3.9630109603383,4.97726378300723,4.33577968371078,4.95263018413989,5.1379572954525,5.50207228551433,4.7323944079934,3.78676098676398,5.25702844507363,4.58734116055037
"232874_at",5.73801114884247,5.18092459214368,6.20744775401475,5.84075758220736,5.26576168345203,6.62067503163097,6.34567450570489,6.02496526268019,5.35622057638766,5.54183250133098,5.94817575763305,5.86425056882328,5.99982613538675,6.24708503086163,4.87932626853178,6.88355418700543,6.5172979536613
"236696_at",6.26388036862444,6.51062114497592,7.91908709212417,7.7841421232295,7.11097571670401,8.82854429775181,7.37854111989198,6.7045747943741,7.62194331534279,6.5803549690035,7.89069498352389,7.47838611965457,7.6232388262352,7.26554754374149,6.64878990893139,7.79877657122862,7.24008882929937
"206487_at",6.39670673940039,5.89657754417314,5.82839159469757,5.92875689495601,6.06696030530279,7.11160854843027,6.55648169392418,5.98950253772407,5.68054079628978,5.92984010183002,5.80980132049416,6.15193660385104,6.96663029935591,6.60995801504308,5.8027611857081,6.5579857572782,6.22902667133302
"236937_at",4.51277100485424,4.2415040695053,4.65259623797902,4.87830530168183,4.10249338345865,4.92211674351294,4.49250310309191,3.61895921682305,4.89018209127726,4.41522835455472,4.82818674407093,3.86439767271936,4.1410407453815,3.98600460121176,4.64191560903735,4.81852799727607,4.02195602751012
"230004_at",7.71671711374602,7.3337465822066,8.83645598615125,8.05448408461919,8.36158969317392,9.41266679624179,9.31983682163538,8.92107926794291,9.20509597178071,8.42112831146886,8.81219079886217,8.58196790042842,9.04622707163872,9.00024689273436,8.22818880914021,9.6162761890481,8.64766815613038
"229272_at",8.7459620040217,7.62670145618384,8.08312859506636,8.27831325433928,8.10561850724119,9.17926699120848,9.11016617991461,8.39739254588,7.6885514033736,7.89362318800747,7.60235695976557,9.16822928633367,9.2705717332853,7.89525992137448,7.63061667096332,8.94361148543765,7.76580010682637
"201334_s_at",8.16051681556161,6.8912829891001,7.12944859590401,8.18054825693097,7.78228043031144,7.30140134020259,8.57178177535943,8.13394510322665,8.68363616220269,7.87649941322521,8.14223298160334,8.32875069668936,7.036025898241,7.65637433195973,7.83924708355433,8.1559979859473,8.34174086402153
"216347_s_at",6.65199794182193,5.98762607453747,5.51104431275551,6.30448599959377,5.82253168475992,6.57047058776856,6.76587896380009,6.40602768254457,6.05233333596739,5.89964973430025,6.55318021256567,6.83015843574602,7.01595889736856,6.8941285253195,6.14031894583543,6.86876789295011,5.98449819973187
"1556203_a_at",6.64543986636586,7.09031776501667,9.21329920959892,7.8457591533549,8.24123461372779,9.46168322633072,8.51721718213161,7.47991114701433,8.86848707443695,7.54569525621386,8.39168729085973,8.52906040841394,8.56957565863543,7.58514614732905,7.04680483072694,8.24697472264537,7.76447404698743
"216926_s_at",5.59348469814492,5.10325227042305,4.60095036377204,5.07682846905026,4.96056340949863,4.51887430231679,4.18001521772065,4.92424561703356,4.46818138525473,4.57566437532012,4.46639426896132,5.11712860422907,4.08625511912421,4.01905598272957,5.04910807627394,3.99076692951462,4.60212165154354
"1563455_at",5.38684999534729,6.3932700688473,7.21355441338032,6.37043338066726,7.55866824578976,8.44978664361881,7.77126635976622,6.61791811635395,7.38447542679917,6.49944117590289,6.48628017562642,7.74607791166271,8.35183267439392,7.07403292872021,5.81666776450465,7.42294168420769,7.13530230780441
"212207_at",7.81051837257383,7.66192980753867,8.09908101013106,8.13526504953971,7.90768548649736,8.77715148456566,8.24219840988628,6.80517339535852,7.50069043730187,7.35590013398852,8.01494002686412,8.03887807122017,8.61081565672023,7.09733443152255,7.23172907153483,7.60170556008861,7.38060688380149
"217486_s_at",6.02365641049677,6.70457980676495,7.02194910180647,5.87484248890667,6.94271495980336,5.41630082345954,5.07201351579089,5.29259406810774,5.5188722247048,6.09921928867341,5.53669945863088,5.57095320015033,4.25955380105194,4.57692837528311,6.37987382999115,4.77097796566573,5.70338646467402
"236999_at",4.55496896842711,4.18547149863429,5.42716889338989,3.64026163627077,4.48456966669921,5.37687686583689,4.22665695736569,3.51515328661795,3.44533675374479,4.06533129899055,5.31406715445615,4.43940658414483,5.0528423498045,5.61149800780127,3.76734020887692,4.46297930599942,4.64411695472626
"209864_at",9.51347092847062,9.23345678245199,8.85803508899063,8.95588034144195,9.33153594288065,8.19484251748656,8.48917770237746,8.78599786223544,9.40039525323716,8.90251539644514,8.5545690438819,8.58461118579939,8.32666338206266,9.201300658061,9.08248414763715,8.45860082306329,9.24608930532639
"209527_at",7.65038934289737,7.273865961002,7.02070904740623,7.67518913235721,7.44792437834798,7.37535784660226,6.51581604246448,6.58562681009156,5.90191283993622,7.03049317300902,6.62068995197218,7.3158946643656,6.85856610026503,6.93789494987936,6.82390293955148,6.86156768092203,6.69436515113773
"216260_at",4.61771716061405,4.50810029097332,5.56603860784826,5.14718205495637,4.51128978392599,5.11637166810983,5.04647757439802,4.42344183268385,5.42095781547866,4.42616085043127,6.18705399868661,4.53010791806032,4.34740242243934,4.44937446953533,4.85408890390056,4.65171087402889,4.42994455839728
"1556346_at",8.79933211392008,7.69886544516424,9.35750485797097,9.2665670444107,7.94755914182452,9.83151981433095,7.03946806482056,8.21685045098736,8.93773796656081,8.26407443348871,9.24049785638272,8.06035570045468,8.54740968310114,8.38183308432469,8.92752643550377,8.38715151191503,8.3904929755488
"1568865_at",5.07859335511101,5.03626332084855,5.86286402672735,5.46474101287045,6.11274123565477,6.82917469745325,6.05314671422019,5.56872518770861,5.59690039627766,5.65764710868956,4.81207385650105,5.65751930709733,5.54342101924666,6.7175060148957,5.35485988020828,6.49761477215604,6.35405160680096
"205176_s_at",9.31035034007028,7.85680945446386,8.46679419186998,8.91334941773412,8.64683673588198,9.03712702244977,8.34976713545474,8.37461191306435,8.00525493504206,8.40145625144506,8.39929782728752,7.7180121136762,7.5504531574951,8.7912778195293,9.06327985345564,8.43897541703468,8.39732369280411
"1559582_at",7.83342032311711,7.85873950002155,9.0319220648582,8.35866744226903,8.08194589162172,9.79375828846083,9.88759321221279,8.84326546506651,9.90856205079725,8.5069826016126,9.57322354850509,9.78037745610528,9.20318662913084,9.68847501826505,8.54125301660976,9.71237453608694,9.13931886296186
"209865_at",7.15499504019592,6.49366067335297,6.9064598675013,7.30248251993743,6.41197587255541,6.05671589373069,6.11901657346019,6.21165570414701,6.10025073068829,6.98247315328283,6.4946373157965,6.40043387346196,5.51963812449995,6.49387454931847,6.98903572210577,6.49782907573528,6.63053500761693
"228485_s_at",5.65506488607727,6.21455121095801,5.78307550207835,6.07963300110114,6.20642532885937,4.53204451816325,5.5472215847343,5.83451623922162,6.8930226774492,5.87713845657778,5.89288736424274,5.79474390127442,4.55057706845558,5.04958206385367,6.47231749308786,4.95190646810315,6.18646129665399
"201070_x_at",11.3309210453649,10.8997274408933,11.0460546053597,10.5504428878288,11.0281641145735,11.6622173628054,10.4907780032238,10.2223115375113,10.2563046971582,10.4053494412725,10.7985554545223,10.7034536196903,10.9576701201899,10.0482101002682,10.6286594294058,10.224595005733,10.3056297570479
"223320_s_at",8.02271459644937,7.4014445673235,7.74422292562824,8.14506018094783,7.62299262675698,7.63546670128041,6.96928355828579,6.66969302377521,6.75185108262021,7.62950128958919,7.3621694767107,7.28253258322515,5.57422032438761,6.79554937151396,7.55812864316227,6.92426696436761,7.42260121590769
"213353_at",7.68055342639326,7.07141558489684,7.62174737784838,7.5625655147976,7.53476057978344,8.2039768717406,8.3563085794186,7.64185157881247,7.26967284888979,7.81701530103135,7.46274764379181,8.08143992889373,8.46568694413744,8.30757049841779,7.21815119931117,8.37689411159368,7.71842513174485
"212126_at",7.94777063887824,7.93643362805252,8.32441600022881,7.81602832189583,7.78025746353792,8.64145078505966,8.48592739052548,8.81480866797914,8.40154636593333,8.37043001445208,8.19778021992754,8.81982065872466,8.64253774291971,8.81703570995212,8.05778514248576,8.79836054061362,8.79147657802836
"217951_s_at",7.50847714374947,7.39562378746668,7.35872564484509,7.57544460726982,7.45481456563436,8.59706646332494,7.50073021193197,6.09710114525205,6.67134900279748,6.99318585724885,7.60255387115028,7.84664970516627,8.46105419409026,6.71078167039547,7.14930875893366,6.57940786229387,6.49076692707113
"201399_s_at",10.3724460080734,11.1172060586221,11.1120917601742,10.5623550951613,10.8653775098031,8.59564422847214,9.29299458632532,10.7383413567898,10.3697169959026,10.7446307470332,10.6136647726889,10.0174372102452,8.40014246727053,9.39131437271847,11.1851016659715,9.47264729680152,10.3783349953754
"203357_s_at",8.45210810871941,8.09933827004559,8.39551134763294,8.36356149575416,7.81710553419949,6.63516908157202,6.52209963590388,7.18294723900989,6.89917340245578,7.73279461208876,7.55293124743913,7.01285289165772,5.68993327530981,6.74095688348533,8.09582206311736,6.26351522624517,7.22386445159155
"202102_s_at",9.69824572664369,9.38830133129496,9.44112380727764,9.80207009107372,9.96844544397221,10.6369958840163,10.64144496361,10.5067691780313,10.7263268371278,10.1462098508149,10.6193189121126,11.1855709931867,11.5183834734267,10.7854056472143,10.1870124380911,10.752676712857,10.3339857511301
"216274_s_at",11.1852007260802,11.5383638586893,11.6040341609761,11.4512386490995,11.4344323758099,9.86992722445283,10.3146748930526,11.0063759962994,10.8454004172681,11.0083192563663,10.8407014784163,10.6067850869714,9.85326349777614,10.6771966244146,11.1512567000316,10.1948052269381,10.939132363842
"211074_at",10.148463388427,10.357667739034,11.390140435839,10.3350437140045,10.738083478297,11.6538298658178,11.4680996284934,10.3564460778349,10.5477542350142,10.693006109971,10.9699709992588,11.4045323434141,11.9512202125117,10.7830743885622,10.3383843718152,11.3304246314933,11.0885053743344
"237346_at",5.44242003651965,5.1230149030294,5.90446681043274,5.34434672167411,5.65238068416649,6.00536524529005,5.82430824016223,4.82804492814163,4.99222867226347,5.26426066771636,5.03977095827659,5.80525262403362,4.95429516942744,5.9013862467999,5.29885720438858,5.57737530787971,5.74045076375692
"202595_s_at",10.424919258951,10.4959643168251,10.7860243547197,10.7980602032923,10.3681594492132,9.79635511854248,9.53702529046408,9.95559651838895,9.56577891481126,10.4936038311518,10.6127944903388,9.57176078289976,10.0641377677707,9.50435348081386,10.6636901872216,10.2024526707591,10.1535088809536
"1553407_at",5.68767494211306,5.27286797266444,5.79446076006927,6.06076497945568,6.45393537051696,6.83113332577131,7.10575071196299,5.96542652597587,6.33704789781111,5.9803514797307,5.93984759028842,6.68184914666152,7.00428064653571,6.67310348338339,5.35171860690404,6.708438510052,5.82938963687827
"213174_at",7.61011447562504,7.27338325745552,6.79273963557453,7.05504555548888,7.20764871555845,6.51386355072473,6.45900201060475,7.19875897489085,6.41537551086841,6.91309640440544,6.59471954291209,6.360225509359,7.10467746542834,7.23980179329827,7.38276531446759,6.9297571755759,6.79902410630926
"228325_at",6.99118707468717,7.48455081794964,8.61942603742433,8.23643442931338,7.29790866881619,8.11607114539873,8.82730973778322,7.37325823792812,9.01850815580737,7.50711764584927,8.43429267798638,7.5612217277808,8.34328849393518,7.56538151310208,7.14899028974343,7.00409534211342,7.54048363914968
"206371_at",5.73542199189301,6.36529665624097,5.9078659410084,6.31836428518437,6.32593343316445,6.12122055407872,6.59930494887076,5.12829293097375,8.29694352655001,7.19739071767972,6.95253556178933,5.34502983735964,6.59240952768343,6.73777273458772,10.3185674943449,6.18565864604385,6.39468073933352
"207435_s_at",8.73652497186646,9.547539879505,9.67269710691405,9.29040132682587,9.32223677796412,10.3358777572206,11.3537020823393,10.4932746053999,10.4710829591466,10.0593491690548,10.4097081063293,11.2099576537377,11.5604266048834,10.9816636098033,9.88213040985518,10.999229337917,10.6375076571194
"1552472_a_at",7.77564355941591,8.50822078803108,8.62678869554166,8.20115685793919,8.60119043126299,6.99793802504731,7.30034862223678,7.42882816572939,8.34482586589553,8.1290163684016,8.05201266100987,7.07403292872021,7.42942629101777,6.87762600298899,8.23161066398707,6.94905927000007,7.64971763873486
"209189_at",10.9734095506472,10.1623496088184,12.081519280974,10.4066292991847,10.8351610411006,9.47635678637494,12.4014241212071,11.4644042263329,12.8991366407966,10.7951936656413,12.161898599,11.6369406874089,10.3290894022844,11.8045894089912,10.8575384523232,8.70115085654606,11.9124535876221
"202784_s_at",7.77458758417667,7.83901705790457,8.31027653907111,8.01517187246646,8.05727197473497,6.47728816264995,6.81119328673164,7.92576551284283,7.49764298637147,7.83468662282328,7.60596050314466,7.54158121828537,5.97172137692909,6.62833815456101,8.19484251748656,6.83214465221181,7.72765288880708
"203414_at",11.1658615496632,9.53035603131968,9.81943609951845,10.2765532395192,10.8031543979993,9.7001255743842,11.1838163046002,10.4625958684433,10.9478538642737,9.81697125266728,10.7265127573316,9.76231321859519,9.15630011338201,10.4618893110663,10.1417278859202,10.8739051956908,10.9301142105251
"220566_at",7.84674162956392,7.63729179616094,7.73586538969155,7.95627291385497,7.81928709356512,6.90685646516717,6.7194868357525,7.9489608159729,7.80551680691676,7.81292691850342,7.89294248493092,8.19291049528386,6.48740911842109,7.21234769752235,7.80551680691676,7.04308339910659,7.70115659353592
"202768_at",6.38454578375618,6.15817950310514,6.74443567158139,6.01071744326302,6.20407457881466,7.57977870386481,9.55043586022957,7.28000155253436,9.33086645134583,6.33111096436708,7.94452990790716,6.74027570600569,11.4188735033788,9.29140765812941,5.89142330123684,6.72083506076695,8.07899908919134
"212104_s_at",4.70507517396169,4.60013867996916,4.39205379289879,4.518106871385,5.11673253395789,4.37059364734421,4.9906326411279,5.57957946796807,5.06738434407801,5.31170129668481,5.34449838570555,4.86027484656268,5.70363056772635,5.45096321306998,5.2297658482987,6.28129304275906,5.29293747414337
"210313_at",8.16776185025619,7.82810895295949,9.16022821344706,8.03069992017123,8.60863787318558,8.19130362195761,7.32566232410718,7.68294644191024,6.08439274821417,7.58616571801727,7.38912373752832,7.38106854784426,6.92233274192502,7.90100875161719,8.01177150132365,6.48663661723218,7.01744524289162
"228188_at",7.58175119838744,7.63121962760685,7.44262708819691,8.15443711583309,8.04352194876536,7.29428012068489,8.47188380981314,6.85012758837017,7.53045095976996,6.89980617347036,6.55735055575762,7.94359356997355,6.94997681777242,7.36721486498244,6.50971290948794,7.36053962939795,6.54818633117274
"236267_at",6.67501912841287,6.4415722348783,7.09582287907491,6.99526857436079,7.40464985884588,7.27768005879998,7.78992400857321,7.71687958520234,7.07824801414407,7.30148347183585,6.96272825703375,7.53021694183396,7.92643768809432,7.93969337715936,6.98965837531497,7.91034150558087,7.33087749119517
"211413_s_at",7.39056313155726,7.65981819230464,7.38796595383307,8.35714775014682,8.11850254757051,6.06113961733582,5.71514550059019,7.17415247916615,7.72019723870456,7.03024731785398,6.65229770177713,6.3534433904532,5.89875038442021,5.68117151955899,7.22256077336689,6.21333884434729,7.30758037244914
"205118_at",6.44680734244282,5.44780999164861,6.47991397946689,7.70003843056132,5.72349620268091,6.51836511744307,5.72265482389524,5.13246432124434,7.01622014333511,5.42874403486131,6.21056937658123,6.41936385901535,6.0343244266919,4.84374177229904,5.72544422862686,5.24230926754029,5.02358780542836
"210773_s_at",7.46482579535492,8.60484243363976,7.80922625634106,8.04602537930371,8.67654581264787,5.93276517617982,6.51751903823513,7.42937256820943,8.94293156256768,7.0787020520614,7.55132684586173,6.19734297197191,6.17271932406346,6.37884288534509,7.80271055432376,5.74955061981413,7.62510347867119
"223084_s_at",10.6067844000585,10.667736948346,10.4343407739986,10.5847217186457,10.389545109994,8.66871242674835,9.52428881372155,10.4012003501198,10.1293557008339,10.340134711487,10.0339057436351,9.7572377581833,8.79782226871938,9.87413016985141,10.404402873369,9.53671037695578,10.0518340942266
"222401_s_at",10.9045651381232,10.9665611851264,11.1631406365214,11.0463640122902,10.7630717944765,9.8817957965492,10.3075413566685,10.4156672574021,10.8503421138016,10.9335165368273,10.9454802250546,10.5448311005728,9.77746752289981,10.0977041397345,10.8618177231853,9.8196949316421,10.7830910500161
"218943_s_at",8.47169481215726,7.98952139767088,9.09204743243102,8.16415638600873,8.2658268096107,7.58818974751129,7.40256354056654,7.33868593199307,7.41936423859256,8.24888282823355,8.45584512813427,7.76183266742843,7.89667356626498,7.83300009778505,8.83484992577839,7.073045046592,7.50324298034083
"219260_s_at",7.84928537690344,8.06577195483801,7.22762604092723,7.64683025961708,7.5330442392998,6.33555047563048,6.96805847705419,7.59784743683602,6.91669505174302,7.48461008490726,7.40037809344217,7.28056791575601,6.13985035119567,7.3802603726722,7.73382346638745,6.34146507559248,7.38014229974238
"230422_at",5.17397873149801,5.71095251571952,5.65458567233101,4.32198220391927,5.26507057331117,4.38493364834473,4.34575791912769,4.0437720290801,3.92175414879078,4.98228335021073,4.56095093888364,4.11795517941746,4.24641612710786,4.39633135145198,4.19952098184119,4.26767507931627,4.45898301784077
"203430_at",10.0699871612617,10.0341987205567,10.137576411954,10.1893186720543,9.47243647887147,9.42443077410462,9.05880253635375,9.39104223594879,9.79774951948056,9.7966541565827,9.82176574223274,8.96700646926625,9.20599292388741,9.17483043765873,10.131843613988,9.482241775436,9.261221701645
"209431_s_at",8.36048506970066,7.61168054193684,7.85160068119863,7.99330989080847,7.84598009221556,8.79742783281695,8.91316957112363,8.21999563836992,7.91078423340882,8.26085934240387,8.25100630142859,8.56745333754706,8.88914904410709,8.82367429355692,8.18633799861856,8.85635957896096,8.28753620974898
"219890_at",5.86614278039561,5.91998645247172,5.82894286979192,6.96299956117797,7.03789452404922,6.05038316724286,5.19223306332972,4.50323918745277,5.29964499182081,5.57372133407623,5.10969675819773,4.92715350444291,4.87444522445822,5.19368011843708,5.87264328580972,5.11626350708627,4.58979108086548
"221676_s_at",9.98515513894059,10.5455771963488,10.7783279379792,10.4515258118176,10.7267787642767,9.43359512807167,9.67567002922078,10.3616612463034,10.7635449875932,10.1094469348254,10.2493696940414,9.70522179870986,8.92154623444387,9.4524419031492,10.7730107755715,9.70465757960767,10.3560640190052
"222510_s_at",7.51933622409197,7.51576160765524,7.46927773417297,7.56775093535029,7.3005391635565,5.49333208988241,5.55638632641839,6.96871016060851,6.19011686945947,6.89900522105993,6.60539146641809,5.87522660907982,5.13012060664802,5.98357014486807,7.45267961030017,5.68633575691855,6.61954612964778
"212102_s_at",5.44545748474368,5.74278521144164,5.78301847214933,5.45415721142394,5.96160029089485,4.77357852597595,5.22971019798216,5.58198254861518,5.74491577053981,6.07713274479287,5.69708433714083,6.05957485987039,4.9714725223256,5.18563157282519,6.24035807961888,5.06633565779263,6.1602407593397
"210829_s_at",8.16213725066281,7.77848567295727,8.01597658409557,8.07125770231041,7.80739828758904,7.0250680566296,6.51909419175666,7.51856517653594,7.32688142724417,7.33152031100701,7.22009645184048,6.15434147738088,6.14650836643591,7.34519308428424,7.7836578746996,6.91179719699189,7.40935888637249
"206584_at",9.17487739317659,9.14455185038044,9.95365593898947,10.1547193727419,9.48514305430322,8.59324392168777,8.70638277055369,8.62962237779129,9.91670538907228,9.03674884328239,9.99499882237377,8.39045990851491,8.32802106443113,8.97972207851192,9.27091095720172,8.74317693403353,9.09346173982419
"202014_at",8.07317452540166,7.63610864598457,8.04627317882525,7.68077488026009,7.60125275338045,8.20422783235992,8.84006849623764,8.74891497544954,9.25901820654193,7.78547078094536,9.47416267472593,7.98829715737723,9.06659337932587,8.69297898539646,8.54018934245265,8.10228882934186,8.04436518921432
"222258_s_at",5.94364127991538,5.30254478678758,5.97155169172286,6.20825467523894,5.54000759150819,6.14487920650446,5.71127579276167,5.51246324781209,4.53712729693668,5.83795904105829,5.12200834356495,4.8554771460657,5.41268413409954,5.27856438311915,6.10016512401532,6.12996345781107,5.61497927231283
"209031_at",5.49939795227842,5.21841564957729,5.16465877955239,5.31644597132002,5.06684237667383,5.65153548376059,6.17173706180556,5.32922613547959,5.26250847709157,6.04168904107221,5.45451945187224,6.36626792507565,5.5943119902908,6.58273830397684,6.36261059787415,7.715709277462,5.28791664723788
"208869_s_at",6.91533697035718,6.43947890403553,7.21780199185588,7.1622875143419,6.50892072119548,6.56796963537713,7.25633554118689,5.78634362529477,6.5736463743369,5.88785207524191,7.18473111192008,7.64954714540987,6.6535728770194,5.94866717677127,5.98288732963906,6.34646569160973,6.09608123690161
"223005_s_at",7.9958596425174,7.9229065744277,7.92618253328307,8.31461698890187,8.17883729379883,6.65118648852696,6.64094850000828,7.88749587911291,7.53555436284551,8.22494417373674,7.79408645865549,7.47958784374882,6.52396125749337,7.48216329228812,8.32875334251041,7.2582105967744,7.83627596797692
"208669_s_at",10.0917714263627,10.0952068021039,10.0898998387376,10.3869598858293,9.71390414435218,9.12175024227225,9.2474133855777,9.63977545567856,9.02669582032938,10.0595850034863,9.55877285755137,9.41544606540663,8.74339699688722,9.15317384491722,10.1223626498995,9.25743053828581,9.61355120696199
"36711_at",7.35188701234802,6.42055308028148,7.3757796839977,7.99227651189333,6.04120970866158,6.4886405986521,5.62475806699689,5.2729856019159,6.61695239388559,5.04379982203806,9.15314218580728,5.5556800574939,6.16515152578713,5.50776634461595,5.99365749943518,5.96376685444824,5.48002780727922
"224035_s_at",6.32478561007542,6.89442466328331,6.43241512539995,6.43912983620248,6.56258812927662,5.35218687328156,5.44525258737677,6.87562619471875,6.39190422970019,6.34147560923728,6.32679882002746,5.86240822945753,5.10723578093659,5.4880106655496,6.84847380976014,5.50310923802325,6.19402335699635
"207206_s_at",7.91730563997746,6.11284033798355,6.36745666053934,7.65674787489547,7.70329475271991,6.71693674282809,8.37886879732287,7.82364011852873,9.79289002031512,6.67738863170061,8.19567216445281,7.60385817083549,6.60671648576318,7.40040766796215,7.10997889159793,8.4955486322806,8.89753419803077
"204445_s_at",8.52255506673433,8.47408311350248,8.51042635556021,8.67552602844036,8.63469138840479,7.72121814126122,7.33214877919792,8.18515549799368,8.64785430343501,8.08172701796012,8.18494216726617,8.31486827794585,7.41228809769141,7.6387780125822,8.7145870237125,7.1624319232867,7.95850073083743
"204174_at",11.5239207530954,11.5551720364572,11.4562197109719,11.616476467627,11.6339386135364,8.77494532819405,10.5147546851301,11.3341421071355,11.4214526737258,11.5222092676095,11.2495352253936,10.6545031897146,9.84204580739095,10.5428423009502,11.875721671471,10.173927650113,11.1181377056045
"203595_s_at",7.03052441320915,8.10362902190986,8.64451678746608,7.89077096919516,7.58780980382566,7.81246726474003,7.64876948798437,6.71361908478618,7.43984087577544,7.53912417901349,9.22243444085234,7.06248051432939,6.98680151645362,7.9190197825707,7.69055764809245,7.5929613538858,7.28144756262155
